UserID,TotalCourses,AvgSpend,DiversityScore,AvgRating,AvgDuration,AdvancedCourses,UserAge,UserGender,Cluster
U01330,2,0.0,2,2.8200000000000003,29.270000000000003,1.0,20,1,2
U01331,13,99.08153846153846,8,2.6507692307692308,26.158461538461538,6.0,16,0,0
U01332,12,114.77833333333335,8,2.986666666666667,28.809166666666666,5.0,20,0,0
U01333,1,0.0,1,2.61,48.68,1.0,15,0,2
U01334,13,50.860769230769236,9,2.963846153846154,25.94,4.0,35,1,2
U01335,1,0.0,1,4.73,47.7,,16,1,2
U01336,14,62.18928571428571,9,2.967142857142857,27.927857142857142,6.0,33,0,2
U01337,16,77.68125,10,2.9125,23.96125,8.0,32,1,0
U01338,3,0.0,3,2.353333333333333,24.083333333333332,3.0,15,0,2
U01339,2,207.755,2,2.77,33.015,,35,0,3
U01340,2,207.755,2,2.195,28.505,,32,1,3
U01341,3,39.22666666666667,2,2.8066666666666666,40.49666666666667,1.0,29,0,2
U01342,2,0.0,2,3.5,20.91,1.0,25,0,2
U01343,14,139.7657142857143,9,2.975714285714286,34.04857142857143,4.0,32,0,0
U01344,14,48.59285714285714,7,2.9035714285714285,24.095714285714287,4.0,25,1,2
U01345,1,0.0,1,2.2,40.76,,19,0,2
U01346,15,92.72333333333333,11,2.9886666666666666,27.85666666666667,7.0,16,0,0
U01347,13,63.106153846153845,9,3.2384615384615385,27.04615384615385,5.0,20,0,0
U01348,2,0.0,2,3.21,37.355,,29,1,2
U01349,1,0.0,1,1.73,38.49,,26,0,2
U01350,13,83.70384615384616,8,3.2746153846153847,29.89076923076923,3.0,16,1,0
U01351,2,0.39,2,3.67,39.445,1.0,16,0,2
U01352,13,101.50615384615384,9,3.845384615384615,31.954615384615387,4.0,25,0,0
U01353,1,0.0,1,2.2,40.76,,20,1,2
U01354,2,0.0,2,4.585,28.985,1.0,15,0,2
U01355,13,111.51846153846154,8,3.5300000000000002,27.745384615384616,9.0,28,1,0
U01356,3,29.863333333333333,3,3.28,14.343333333333334,,26,1,2
U01357,1,0.78,1,3.89,44.96,1.0,28,1,2
U01358,1,37.89,1,1.3,24.11,1.0,31,0,2
U01359,2,0.0,2,3.21,37.355,,18,1,2
U01360,1,119.04,1,2.75,23.41,,22,1,0
U01361,1,0.0,1,2.2,40.76,,31,0,2
U01362,3,0.0,3,2.92,23.21666666666667,1.0,26,0,2
U01363,2,0.0,2,3.29,9.6,1.0,25,0,2
U01364,13,133.44615384615383,9,3.3515384615384614,25.421538461538464,5.0,16,1,0
U01365,14,122.08928571428571,11,2.9314285714285715,31.075,2.0,25,0,0
U01366,1,0.0,1,1.59,6.36,1.0,29,1,2
U01367,1,0.0,1,4.68,15.75,,22,0,2
U01368,1,0.0,1,2.2,40.76,,24,1,2
U01369,1,0.0,1,3.02,9.71,,21,0,2
U01370,3,92.12333333333333,3,2.2433333333333336,32.96666666666667,2.0,21,1,0
U01371,1,0.0,1,3.02,9.71,,22,0,2
U01372,1,0.0,1,4.66,5.95,,19,1,2
U01373,1,0.0,1,3.93,48.25,,24,0,2
U01374,1,0.0,1,2.14,8.95,,32,1,2
U01375,13,148.82846153846154,9,3.1692307692307695,27.24230769230769,4.0,22,0,0
U01376,1,0.0,1,4.68,15.75,,28,0,2
U01377,4,208.2725,3,2.6125,16.075,1.0,16,0,3
U01378,2,236.14,2,4.625,29.595,,35,0,3
U01379,2,149.785,2,2.435,32.325,,22,0,0
U01380,1,37.89,1,1.3,24.11,1.0,26,0,2
U01381,1,0.0,1,4.14,31.77,,15,0,2
U01382,1,326.02,1,2.69,11.31,,22,1,3
U01383,1,0.0,1,3.93,48.25,,32,0,2
U01384,3,157.42666666666665,3,3.4433333333333334,25.893333333333334,2.0,23,1,0
U01385,1,0.0,1,4.14,31.77,,33,1,2
U01386,1,487.92,1,3.64,36.01,1.0,16,0,1
U01387,1,0.0,1,3.65,32.64,,21,1,2
U01388,1,0.0,1,2.61,48.68,1.0,27,0,2
U01389,1,0.0,1,3.85,19.53,,30,0,2
U01390,2,0.0,2,3.255,32.015,1.0,33,1,2
U01391,1,0.0,1,3.15,22.29,1.0,30,0,2
U01392,3,82.7,3,2.4233333333333333,22.483333333333334,1.0,29,1,0
U01393,1,0.0,1,3.02,9.71,,30,0,2
U01394,14,48.576428571428565,9,3.4364285714285714,30.969285714285714,3.0,26,1,2
U01395,14,81.27357142857143,9,2.882857142857143,25.28642857142857,4.0,31,0,0
U01396,3,131.42,3,2.813333333333333,30.363333333333333,,17,1,0
U01397,13,68.23846153846154,8,3.2100000000000004,36.033846153846156,3.0,28,0,0
U01398,1,0.0,1,2.67,40.07,1.0,23,1,2
U01399,16,103.058125,8,3.179375,24.1125,5.0,20,0,0
U01400,1,0.0,1,3.64,42.7,,21,1,2
U01401,1,327.99,1,1.51,12.13,,19,1,3
U01402,4,95.835,4,3.95,36.415000000000006,1.0,19,1,0
U01403,1,0.0,1,1.91,26.52,,27,0,2
U01404,1,0.0,1,2.67,40.07,1.0,18,1,2
U01405,12,86.20083333333332,9,2.874166666666667,28.125,6.0,35,0,0
U01406,1,0.0,1,2.67,40.07,1.0,21,1,2
U01407,1,0.0,1,4.72,42.68,,34,1,2
U01408,2,0.0,2,3.0999999999999996,46.85,,18,0,2
U01409,4,147.82999999999998,3,3.025,12.620000000000001,1.0,31,0,0
U01410,1,37.89,1,1.3,24.11,1.0,17,0,2
U01411,15,96.006,9,3.5106666666666664,28.702666666666666,6.0,21,0,0
U01412,3,19.366666666666667,3,4.243333333333333,41.24666666666667,2.0,16,0,2
U01413,1,0.0,1,1.73,38.49,,24,0,2
U01414,16,75.00625,11,3.05875,28.24875,7.0,35,1,0
U01415,3,362.0466666666666,3,2.393333333333333,41.53666666666667,1.0,18,0,3
U01416,2,163.01,2,3.8150000000000004,26.950000000000003,,22,1,0
U01417,2,173.355,1,2.955,9.585,1.0,26,1,0
U01418,1,0.0,1,4.45,15.29,1.0,20,1,2
U01419,2,163.995,2,1.395,20.405,,34,1,0
U01420,3,113.23,3,2.7733333333333334,42.27333333333333,1.0,34,1,0
U01421,1,0.0,1,4.14,31.77,,22,0,2
U01422,2,245.45,2,4.324999999999999,21.189999999999998,,16,0,3
U01423,1,0.0,1,4.45,15.29,1.0,25,0,2
U01424,1,415.51,1,3.11,28.33,,28,1,1
U01425,1,0.0,1,4.68,15.75,,25,1,2
U01426,1,89.59,1,2.68,1.55,,24,0,0
U01427,1,0.0,1,3.64,42.7,,25,0,2
U01428,1,0.0,1,4.79,29.37,1.0,35,1,2
U01429,15,55.278,10,3.6806666666666668,26.509333333333334,5.0,31,1,2
U01430,13,99.74461538461537,10,3.4553846153846157,30.353076923076927,8.0,19,1,0
U01431,2,0.0,2,4.0200000000000005,47.25,,34,1,2
U01432,12,188.86166666666668,8,3.285,31.738333333333333,4.0,17,1,0
U01433,2,44.795,1,3.16,22.125,,16,1,2
U01434,2,45.185,2,3.285,23.255,1.0,24,0,2
U01435,13,113.74307692307691,10,2.9015384615384616,33.43076923076923,4.0,16,0,0
U01436,2,0.0,2,2.8,8.52,1.0,34,1,2
U01437,1,0.0,1,4.14,31.77,,33,1,2
U01438,4,9.4725,3,2.3200000000000003,29.130000000000003,1.0,30,1,2
U01439,1,327.99,1,1.51,12.13,,22,0,3
U01440,2,197.13,1,2.64,47.845,,20,1,0
U01441,1,327.99,1,1.51,12.13,,24,1,3
U01442,3,186.36666666666665,3,2.33,24.99666666666667,3.0,34,1,0
U01443,2,0.0,2,3.125,45.69,1.0,17,1,2
U01444,2,218.14999999999998,2,1.955,2.485,1.0,29,0,3
U01445,12,132.02666666666667,9,2.795833333333333,32.163333333333334,3.0,29,0,0
U01446,1,0.0,1,3.32,48.57,,32,1,2
U01447,1,0.0,1,3.15,22.29,1.0,17,1,2
U01448,1,0.0,1,3.6,1.2,,25,1,2
U01449,2,0.0,2,3.99,27.26,,34,0,2
U01450,11,94.51181818181817,8,3.4645454545454544,31.23818181818182,4.0,16,1,0
U01451,11,82.40090909090908,7,3.328181818181818,29.01,2.0,17,0,0
U01452,2,77.785,2,1.935,36.1,2.0,23,0,0
U01453,2,0.0,2,3.1750000000000003,13.99,,17,0,2
U01454,2,0.0,2,2.26,37.6,1.0,18,1,2
U01455,14,71.06285714285714,11,3.0978571428571433,29.330714285714286,5.0,22,1,0
U01456,1,0.0,1,4.14,31.77,,30,0,2
U01457,1,394.26,1,1.35,47.44,,27,0,1
U01458,1,0.0,1,2.0,15.84,1.0,24,0,2
U01459,1,0.0,1,1.28,28.68,,17,1,2
U01460,13,125.74,10,3.0584615384615383,28.496923076923075,5.0,32,1,0
U01461,1,327.99,1,1.51,12.13,,16,0,3
U01462,1,212.39,1,3.15,22.89,1.0,27,0,3
U01463,13,93.78615384615385,7,3.256153846153846,31.382307692307695,1.0,30,1,0
U01464,1,0.0,1,4.51,48.19,,33,0,2
U01465,2,197.13,2,3.04,47.57,,33,0,0
U01466,2,0.0,2,3.8,18.79,2.0,22,0,2
U01467,1,487.92,1,3.64,36.01,1.0,19,1,1
U01468,2,149.785,2,3.06,32.53,1.0,28,1,0
U01469,2,0.0,2,3.585,23.055,2.0,29,1,2
U01470,2,207.755,2,3.52,38.29,,28,0,3
U01471,1,0.0,1,3.64,42.7,,19,1,2
U01472,12,90.51333333333334,8,3.0775,29.964166666666667,5.0,27,1,0
U01473,15,158.782,9,2.89,29.358,5.0,17,1,0
U01474,2,0.0,1,2.435,40.415,1.0,20,0,2
U01475,15,86.36133333333333,9,2.888,24.206666666666667,7.0,20,0,0
U01476,1,326.02,1,2.69,11.31,,35,1,3
U01477,1,0.0,1,2.14,8.95,,17,1,2
U01478,1,0.0,1,2.43,37.7,,35,1,2
U01479,1,0.0,1,4.14,31.77,,25,1,2
U01480,1,0.78,1,3.89,44.96,1.0,20,1,2
U01481,1,0.0,1,1.73,38.49,,20,0,2
U01482,2,245.45,2,3.375,24.154999999999998,,17,0,3
U01483,1,0.0,1,4.51,48.19,,18,0,2
U01484,1,0.0,1,1.28,28.68,,17,0,2
U01485,1,0.0,1,4.14,31.77,,16,0,2
U01486,1,0.0,1,1.59,6.36,1.0,17,0,2
U01487,2,0.0,2,3.09,4.41,1.0,17,1,2
U01488,12,49.98,7,2.9324999999999997,24.9825,3.0,27,0,2
U01489,1,487.92,1,3.64,36.01,1.0,27,0,1
U01490,1,0.0,1,1.91,26.52,,19,1,2
U01491,3,0.0,2,4.6066666666666665,16.69666666666667,,17,1,2
U01492,4,209.40249999999997,4,3.645,12.1725,1.0,23,1,3
U01493,1,415.51,1,3.11,28.33,,18,1,1
U01494,1,0.0,1,2.38,16.74,1.0,32,0,2
U01495,1,0.0,1,3.45,33.93,,31,1,2
U01496,13,129.46692307692308,9,3.2684615384615388,31.861538461538462,8.0,22,1,0
U01497,13,64.43153846153845,9,3.14,22.579230769230772,4.0,35,1,0
U01498,1,0.0,1,2.0,15.84,1.0,15,0,2
U01499,1,0.0,1,1.81,9.3,1.0,30,1,2
U01500,13,77.09769230769231,9,3.012307692307693,24.00153846153846,6.0,15,0,0
U01501,1,119.04,1,2.75,23.41,,23,0,0
U01502,1,57.32,1,4.74,43.95,1.0,28,1,2
U01503,1,276.37,1,2.72,48.84,1.0,30,1,3
U01504,1,472.28,1,4.74,11.0,,31,0,1
U01505,3,0.0,3,4.2299999999999995,36.68666666666667,,35,0,2
U01506,15,77.37066666666666,9,3.232,22.678,7.0,34,0,0
U01507,3,117.81,3,2.736666666666667,37.08,1.0,18,1,0
U01508,1,0.0,1,4.94,42.59,,34,0,2
U01509,1,57.32,1,4.74,43.95,1.0,15,1,2
U01510,2,0.0,2,2.075,13.02,,16,1,2
U01511,13,73.68384615384616,6,3.202307692307692,28.18769230769231,4.0,15,0,0
U01512,12,133.155,8,2.6366666666666667,27.375833333333333,5.0,19,0,0
U01513,1,0.0,1,4.1,34.83,,23,0,2
U01514,1,0.0,1,3.64,42.7,,25,0,2
U01515,1,0.0,1,1.52,2.87,1.0,35,1,2
U01516,1,0.0,1,2.61,48.68,1.0,19,0,2
U01517,14,84.61928571428572,10,2.8249999999999997,25.15357142857143,6.0,26,0,0
U01518,1,490.9,1,4.55,7.55,,21,0,1
U01519,2,0.0,2,2.8150000000000004,24.56,1.0,16,0,2
U01520,1,0.0,1,4.66,5.95,,26,1,2
U01521,1,327.99,1,1.51,12.13,,34,1,3
U01522,14,32.94785714285714,8,2.8892857142857147,20.53857142857143,6.0,31,1,2
U01523,1,0.0,1,1.73,38.49,,16,0,2
U01524,1,0.0,1,4.44,1.46,,30,1,2
U01525,2,173.74499999999998,2,2.56,24.19,2.0,32,1,0
U01526,12,147.0975,9,3.315,31.724999999999998,3.0,20,0,0
U01527,1,37.89,1,1.3,24.11,1.0,29,1,2
U01528,14,156.75857142857143,10,3.25,32.145,3.0,16,0,0
U01529,3,0.0,3,3.616666666666667,28.906666666666666,1.0,19,1,2
U01530,15,36.274,8,2.9426666666666668,27.951999999999998,8.0,16,0,2
U01531,14,44.505714285714284,8,3.4464285714285716,32.28357142857143,4.0,30,1,2
U01532,1,0.0,1,3.02,9.71,,28,1,2
U01533,3,37.06,3,3.9066666666666667,46.406666666666666,1.0,16,1,2
U01534,1,0.0,1,4.94,42.59,,28,0,2
U01535,4,236.075,3,3.1025,23.479999999999997,1.0,20,0,3
U01536,12,146.51500000000001,8,3.2183333333333337,23.104166666666668,5.0,33,1,0
U01537,3,295.93,3,3.623333333333333,16.346666666666668,,27,1,3
U01538,1,415.51,1,3.11,28.33,,27,1,1
U01539,1,0.0,1,4.73,47.7,,24,1,2
U01540,1,0.0,1,4.94,42.59,,30,1,2
U01541,4,171.0425,4,2.02,21.2875,3.0,29,1,0
U01542,1,177.34,1,3.89,49.73,1.0,18,1,0
U01543,16,115.5175,10,3.141875,25.945,3.0,25,1,0
U01544,1,119.04,1,2.75,23.41,,31,1,0
U01545,1,0.0,1,2.2,40.76,,15,1,2
U01546,1,0.0,1,3.64,42.7,,34,0,2
U01547,2,0.0,2,1.665,6.085000000000001,2.0,17,0,2
U01548,1,0.0,1,2.88,45.13,,35,1,2
U01549,1,0.0,1,2.14,8.95,,34,1,2
U01550,1,0.0,1,1.73,38.49,,16,0,2
U01551,1,0.0,1,2.98,18.0,1.0,16,0,2
U01552,1,0.0,1,4.45,15.29,1.0,32,0,2
U01553,15,42.06666666666667,10,2.920666666666667,21.827333333333335,6.0,27,0,2
U01554,4,0.0,4,3.46,28.79,,20,0,2
U01555,1,0.0,1,3.65,32.64,,23,1,2
U01556,2,0.0,2,4.445,32.1,1.0,23,1,2
U01557,1,0.0,1,1.81,9.3,1.0,17,0,2
U01558,1,57.32,1,4.74,43.95,1.0,32,0,2
U01559,1,89.59,1,2.68,1.55,,19,0,0
U01560,1,0.0,1,3.6,1.2,,24,0,2
U01561,1,0.0,1,3.02,9.71,,32,0,2
U01562,1,0.0,1,2.14,8.95,,18,1,2
U01563,1,0.0,1,4.1,34.83,,35,1,2
U01564,1,346.71,1,1.23,3.42,1.0,28,1,3
U01565,1,212.39,1,3.15,22.89,1.0,32,0,3
U01566,1,0.0,1,3.64,42.7,,29,0,2
U01567,1,0.0,1,2.14,8.95,,22,0,2
U01568,3,138.50333333333333,3,3.07,26.333333333333332,1.0,26,1,0
U01569,1,0.0,1,2.01,15.44,1.0,35,0,2
U01570,2,163.01,2,3.415,21.54,,31,0,0
U01571,2,0.0,2,1.9849999999999999,11.549999999999999,2.0,19,0,2
U01572,1,53.86,1,2.47,47.08,,29,1,2
U01573,2,243.96,2,3.545,34.97,1.0,18,1,3
U01574,1,346.71,1,1.23,3.42,1.0,17,0,3
U01575,13,99.16846153846154,7,3.3392307692307694,33.69461538461539,5.0,15,1,0
U01576,2,0.0,2,2.605,38.465,,35,0,2
U01577,1,0.0,1,1.52,2.87,1.0,30,0,2
U01578,15,93.86666666666666,10,2.884666666666667,32.99066666666667,4.0,26,0,0
U01579,1,0.0,1,1.59,6.36,1.0,31,0,2
U01580,2,197.13,2,1.54,42.965,,15,1,0
U01581,2,107.61500000000001,2,2.595,36.92,2.0,30,0,0
U01582,1,0.0,1,4.11,46.25,,16,0,2
U01583,1,0.0,1,3.45,33.93,,30,1,2
U01584,1,0.0,1,4.44,1.46,,32,0,2
U01585,11,81.06090909090909,6,3.441818181818182,26.174545454545456,2.0,27,0,0
U01586,14,85.25928571428572,9,3.0142857142857147,23.45642857142857,3.0,27,0,0
U01587,2,18.945,2,2.615,36.18,1.0,27,0,2
U01588,1,0.0,1,3.45,33.93,,32,0,2
U01589,1,0.0,1,4.94,42.59,,16,1,2
U01590,1,0.0,1,4.68,15.75,,33,0,2
U01591,2,0.0,2,3.01,29.72,1.0,32,1,2
U01592,4,0.0,4,2.295,23.335,1.0,33,0,2
U01593,1,0.0,1,4.44,1.46,,34,0,2
U01594,1,37.89,1,1.3,24.11,1.0,35,0,2
U01595,2,296.425,2,3.5,39.03,1.0,15,0,3
U01596,2,0.0,2,2.3899999999999997,24.485,,22,0,2
U01597,1,299.57,1,3.74,48.32,,21,1,3
U01598,1,0.0,1,3.32,48.57,,30,1,2
U01599,1,0.0,1,2.98,18.0,1.0,29,1,2
U01600,1,326.02,1,2.69,11.31,,29,1,3
U01601,2,173.355,2,2.87,25.805,1.0,23,1,0
U01602,13,67.03076923076922,10,3.276153846153846,24.97846153846154,4.0,31,1,0
U01603,2,44.795,2,2.1350000000000002,3.955,1.0,32,0,2
U01604,1,0.0,1,3.45,33.93,,31,1,2
U01605,1,57.32,1,4.74,43.95,1.0,18,0,2
U01606,1,346.71,1,1.23,3.42,1.0,17,1,3
U01607,1,89.59,1,2.68,1.55,,25,0,0
U01608,1,0.0,1,1.73,38.49,,15,1,2
U01609,1,0.0,1,2.2,40.76,,15,0,2
U01610,1,0.0,1,2.01,15.44,1.0,31,0,2
U01611,1,0.0,1,2.01,15.44,1.0,27,0,2
U01612,1,0.0,1,1.73,38.49,,29,0,2
U01613,1,0.0,1,4.94,42.59,,25,0,2
U01614,1,0.0,1,4.66,5.95,,17,0,2
U01615,1,0.0,1,1.81,9.3,1.0,29,0,2
U01616,1,0.0,1,3.32,48.57,,20,0,2
U01617,1,0.0,1,1.28,28.68,,21,0,2
U01618,13,69.14999999999999,8,3.129230769230769,29.535384615384615,5.0,15,1,0
U01619,1,490.9,1,4.55,7.55,,20,1,1
U01620,1,0.0,1,4.44,1.46,,19,1,2
U01621,2,0.0,2,1.905,12.57,2.0,16,1,2
U01622,1,0.78,1,3.89,44.96,1.0,15,1,2
U01623,1,0.0,1,2.14,8.95,,23,0,2
U01624,4,202.39,4,3.265,32.8025,2.0,34,1,3
U01625,3,131.42,3,3.2099999999999995,21.463333333333335,,33,1,0
U01626,1,0.0,1,4.14,31.77,,26,1,2
U01627,13,56.37384615384615,9,2.856923076923077,31.495384615384616,3.0,23,1,2
U01628,14,112.60071428571429,7,2.5435714285714286,18.457857142857144,6.0,26,0,0
U01629,1,53.86,1,2.47,47.08,,28,1,2
U01630,1,0.0,1,3.02,9.71,,33,0,2
U01631,2,197.13,2,1.435,25.154999999999998,1.0,18,1,0
U01632,1,0.0,1,3.93,48.25,,21,0,2
U01633,1,0.0,1,4.68,15.75,,34,0,2
U01634,1,0.0,1,3.02,9.71,,35,0,2
U01635,14,53.08142857142857,9,2.9021428571428567,31.68857142857143,7.0,18,1,2
U01636,1,0.0,1,4.45,15.29,1.0,19,0,2
U01637,13,120.56461538461538,9,3.713846153846154,25.18769230769231,2.0,30,0,0
U01638,1,0.0,1,2.2,40.76,,26,0,2
U01639,1,0.0,1,2.43,37.7,,27,0,2
U01640,1,0.0,1,4.72,42.68,,23,1,2
U01641,1,0.0,1,4.1,34.83,,17,0,2
U01642,1,0.0,1,3.65,32.64,,26,0,2
U01643,1,89.59,1,2.68,1.55,,25,0,0
U01644,3,162.64000000000001,2,3.526666666666667,31.48,2.0,23,0,0
U01645,3,0.26,3,3.3333333333333335,35.68333333333333,2.0,19,0,2
U01646,1,0.0,1,2.43,37.7,,28,1,2
U01647,13,99.8223076923077,9,3.5084615384615385,30.81153846153846,3.0,17,1,0
U01648,4,29.615000000000002,3,2.4924999999999997,31.53,3.0,22,1,2
U01649,13,165.47153846153847,8,2.853846153846154,24.08076923076923,4.0,35,0,0
U01650,1,0.0,1,1.81,9.3,1.0,33,0,2
U01651,1,212.39,1,3.15,22.89,1.0,25,1,3
U01652,2,163.995,2,2.72,30.19,,35,0,0
U01653,1,0.0,1,2.61,48.68,1.0,21,1,2
U01654,15,180.76933333333332,9,3.1113333333333335,26.730666666666664,8.0,22,1,0
U01655,1,0.0,1,1.81,9.3,1.0,23,0,2
U01656,12,76.5725,8,3.1283333333333334,30.198333333333334,5.0,27,0,0
U01657,1,0.0,1,3.65,32.64,,22,1,2
U01658,1,177.34,1,3.89,49.73,1.0,31,1,0
U01659,3,180.12666666666667,2,3.1133333333333333,16.923333333333336,1.0,27,1,0
U01660,2,47.605000000000004,1,3.02,34.03,2.0,25,1,2
U01661,1,0.0,1,3.32,48.57,,27,1,2
U01662,15,143.62466666666666,10,3.3066666666666666,32.69733333333333,5.0,28,0,0
U01663,2,0.0,2,3.0,35.68,,28,1,2
U01664,2,207.755,2,3.065,19.02,,23,1,3
U01665,4,0.0,3,3.9575,16.7675,,34,1,2
U01666,14,42.085,9,2.785,23.625714285714285,7.0,28,1,2
U01667,1,0.0,1,1.59,6.36,1.0,23,1,2
U01668,1,0.0,1,1.13,16.33,,27,1,2
U01669,2,26.93,2,3.575,31.415,,30,1,2
U01670,1,0.0,1,3.32,48.57,,19,0,2
U01671,15,55.99533333333333,10,2.9560000000000004,29.578,4.0,25,0,2
U01672,1,0.0,1,4.51,48.19,,15,0,2
U01673,1,0.0,1,1.73,38.49,,16,0,2
U01674,14,87.43357142857143,9,2.9164285714285714,26.410714285714285,4.0,27,1,0
U01675,1,394.26,1,1.35,47.44,,17,0,1
U01676,1,0.0,1,4.79,29.37,1.0,22,0,2
U01677,2,0.0,2,2.88,35.485,2.0,22,0,2
U01678,1,0.0,1,4.73,47.7,,31,1,2
U01679,1,0.0,1,4.45,15.29,1.0,16,1,2
U01680,1,0.0,1,2.0,15.84,1.0,30,0,2
U01681,1,0.0,1,3.45,33.93,,33,0,2
U01682,2,0.0,2,3.99,27.26,,21,0,2
U01683,1,326.02,1,2.69,11.31,,19,1,3
U01684,2,0.0,2,1.9849999999999999,11.549999999999999,2.0,26,1,2
U01685,1,0.0,1,1.73,38.49,,26,1,2
U01686,1,0.0,1,2.01,15.44,1.0,32,0,2
U01687,2,0.0,1,3.885,23.685000000000002,2.0,23,1,2
U01688,2,0.0,2,3.15,33.285,1.0,28,1,2
U01689,1,0.0,1,3.32,48.57,,30,1,2
U01690,4,0.0,4,4.3075,41.3125,,27,0,2
U01691,1,37.89,1,1.3,24.11,1.0,22,0,2
U01692,12,114.355,10,3.330833333333333,24.885833333333334,5.0,26,0,0
U01693,2,138.185,2,2.6950000000000003,44.455,2.0,21,0,0
U01694,1,342.61,1,4.84,17.14,,35,0,3
U01695,13,112.16615384615385,9,3.06923076923077,31.511538461538464,5.0,32,0,0
U01696,2,163.995,2,3.085,9.040000000000001,,31,1,0
U01697,1,0.0,1,2.14,8.95,,35,0,2
U01698,1,0.0,1,1.13,16.33,,28,1,2
U01699,1,0.0,1,4.1,34.83,,23,1,2
U01700,1,326.02,1,2.69,11.31,,25,1,3
U01701,1,117.68,1,2.57,48.09,1.0,22,0,0
U01702,14,68.35857142857142,8,3.3164285714285713,28.49785714285714,4.0,21,1,0
U01703,3,162.64000000000001,3,3.516666666666667,34.086666666666666,2.0,21,0,0
U01704,2,44.795,2,3.8100000000000005,22.07,,30,1,2
U01705,1,472.28,1,4.74,11.0,,28,0,1
U01706,1,0.0,1,3.85,19.53,,17,1,2
U01707,3,39.68,3,4.16,31.790000000000003,1.0,32,0,2
U01708,14,115.37285714285714,9,2.6457142857142855,32.995,3.0,22,0,0
U01709,1,0.0,1,2.14,8.95,,35,1,2
U01710,1,394.26,1,1.35,47.44,,32,0,1
U01711,1,53.86,1,2.47,47.08,,15,1,2
U01712,1,0.0,1,1.59,6.36,1.0,30,0,2
U01713,4,112.895,4,2.7,36.97,2.0,15,0,0
U01714,1,0.0,1,3.02,9.71,,24,1,2
U01715,1,0.0,1,4.51,48.19,,27,0,2
U01716,1,57.32,1,4.74,43.95,1.0,22,1,2
U01717,1,299.57,1,3.74,48.32,,20,0,3
U01718,1,0.0,1,1.52,2.87,1.0,23,0,2
U01719,1,119.04,1,2.75,23.41,,32,1,0
U01720,15,110.398,8,3.2853333333333334,23.980666666666668,5.0,21,1,0
U01721,10,81.029,7,3.357,34.947,4.0,15,1,0
U01722,1,0.0,1,1.81,9.3,1.0,30,1,2
U01723,1,0.0,1,1.52,2.87,1.0,32,1,2
U01724,16,76.735625,10,3.0875,25.07625,7.0,17,0,0
U01725,2,0.0,2,1.325,9.6,1.0,33,0,2
U01726,13,77.59076923076924,9,3.0107692307692306,31.806153846153848,8.0,32,1,0
U01727,1,0.0,1,3.93,48.25,,15,1,2
U01728,2,0.0,2,3.745,33.095,1.0,33,1,2
U01729,15,160.00333333333336,10,2.896666666666667,25.926666666666666,6.0,29,1,0
U01730,1,0.0,1,2.61,48.68,1.0,27,1,2
U01731,1,0.0,1,4.1,34.83,,28,0,2
U01732,2,0.0,2,4.585,28.985,1.0,17,1,2
U01733,4,143.985,4,3.085,42.197500000000005,1.0,20,1,0
U01734,3,148.35333333333332,3,2.32,12.530000000000001,1.0,29,0,0
U01735,1,57.32,1,4.74,43.95,1.0,29,0,2
U01736,1,0.0,1,3.6,1.2,,17,0,2
U01737,1,0.0,1,1.28,28.68,,23,0,2
U01738,1,0.0,1,4.45,15.29,1.0,16,1,2
U01739,1,0.0,1,2.98,18.0,1.0,19,0,2
U01740,1,0.0,1,2.98,18.0,1.0,20,0,2
U01741,2,0.0,2,2.95,27.42,,30,0,2
U01742,2,0.0,1,4.119999999999999,33.3,,30,1,2
U01743,1,0.0,1,1.81,9.3,1.0,15,0,2
U01744,4,166.315,4,3.9625,32.405,2.0,22,0,0
U01745,13,124.81846153846153,7,3.2546153846153847,19.33923076923077,4.0,21,1,0
U01746,14,114.80357142857143,8,3.3685714285714283,31.692857142857143,4.0,24,0,0
U01747,4,44.335,4,3.6925,44.62,1.0,19,1,2
U01748,1,394.26,1,1.35,47.44,,22,0,1
U01749,1,276.37,1,2.72,48.84,1.0,31,1,3
U01750,4,156.91500000000002,4,3.435,34.4525,,24,0,0
U01751,1,0.78,1,3.89,44.96,1.0,25,1,2
U01752,4,75.495,4,2.8,11.71,2.0,34,1,0
U01753,1,0.0,1,2.0,15.84,1.0,17,1,2
U01754,1,0.0,1,3.64,42.7,,22,0,2
U01755,1,285.05,1,1.96,34.78,,26,1,3
U01756,2,0.0,2,1.505,33.585,,21,0,2
U01757,1,0.0,1,2.88,45.13,,26,1,2
U01758,1,326.02,1,2.69,11.31,,16,1,3
U01759,1,276.37,1,2.72,48.84,1.0,21,0,3
U01760,1,490.9,1,4.55,7.55,,19,0,1
U01761,2,0.0,2,2.44,30.39,1.0,31,0,2
U01762,15,95.136,11,3.624666666666667,28.842,7.0,33,0,0
U01763,1,248.1,1,1.2,9.4,,24,0,3
U01764,2,142.525,2,3.2,18.12,,30,0,0
U01765,1,0.0,1,2.01,15.44,1.0,24,1,2
U01766,3,207.6933333333333,3,2.9633333333333334,31.61666666666667,2.0,33,1,3
U01767,1,0.0,1,4.44,1.46,,15,1,2
U01768,2,0.0,2,4.19,31.77,1.0,26,1,2
U01769,4,13.465,4,3.1875,33.32,,15,0,2
U01770,2,0.0,2,4.695,28.94,1.0,22,1,2
U01771,3,115.82999999999998,3,2.2133333333333334,17.083333333333332,3.0,21,0,0
